YEAR,STATEFIP,male,race_new,age_group,murder.sum,PERWT.sum,murder_rate
2020,45,Female,Black,31-35,4,52325,7.64
2020,45,Female,Black,36-40,5,51695,9.67
2020,45,Female,Black,41-45,8,42202,18.96
2020,45,Female,Black,46-50,4,42142,9.49
2020,45,Female,Black,51-55,3,49972,6
2020,45,Female,Black,56-60,1,47388,2.11
2020,45,Female,Black,61-65,1,46175,2.17
2020,45,Female,Black,Over 65,5,105698,4.73
2020,45,Female,Asian/PI,0-5,0,2541,0
2020,45,Female,Asian/PI,6-10,0,5017,0
2020,45,Female,Asian/PI,11-15,0,3262,0
2020,45,Female,Asian/PI,16-20,0,3999,0
2020,45,Female,Asian/PI,21-25,0,1719,0
2020,45,Female,Asian/PI,26-30,0,3296,0
2020,45,Female,Asian/PI,31-35,0,4825,0
2020,45,Female,Asian/PI,36-40,0,4569,0
2020,45,Female,Asian/PI,41-45,0,3436,0
2020,45,Female,Asian/PI,46-50,0,4921,0
2020,45,Female,Asian/PI,51-55,0,2670,0
2020,45,Female,Asian/PI,56-60,0,2951,0
2020,45,Female,Asian/PI,61-65,0,2491,0
2020,45,Female,Asian/PI,Over 65,0,4604,0
2020,45,Female,Hispanic,0-5,1,17409,5.74
2020,45,Female,Hispanic,6-10,0,13315,0
2020,45,Female,Hispanic,11-15,0,15872,0
2020,45,Female,Hispanic,16-20,0,13513,0
2020,45,Female,Hispanic,21-25,1,10807,9.25
2020,45,Female,Hispanic,26-30,0,7807,0
2020,45,Female,Hispanic,31-35,0,12131,0
2020,45,Female,Hispanic,36-40,0,11825,0
2020,45,Female,Hispanic,41-45,1,7197,13.89
2020,45,Female,Hispanic,46-50,0,7611,0
2020,45,Female,Hispanic,51-55,0,8704,0
2020,45,Female,Hispanic,56-60,0,6341,0
2020,45,Female,Hispanic,61-65,0,3770,0
2020,45,Female,Hispanic,Over 65,0,8503,0
2020,45,Male,White,0-5,2,95426,2.1
2020,45,Male,White,6-10,1,84787,1.18
2020,45,Male,White,11-15,1,91938,1.09
2020,45,Male,White,16-20,6,99065,6.06
2020,45,Male,White,21-25,8,97659,8.19
2020,45,Male,White,26-30,9,102027,8.82
2020,45,Male,White,31-35,8,98288,8.14
2020,45,Male,White,36-40,8,91738,8.72
2020,45,Male,White,41-45,7,93489,7.49
2020,45,Male,White,46-50,8,104413,7.66
2020,45,Male,White,51-55,5,107203,4.66
2020,45,Male,White,56-60,7,111352,6.29
2020,45,Male,White,61-65,7,112061,6.25
2020,45,Male,White,Over 65,7,304204,2.3
2020,45,Male,Black,0-5,6,43271,13.87
2020,45,Male,Black,6-10,3,43891,6.84
2020,45,Male,Black,11-15,9,55704,16.16
2020,45,Male,Black,16-20,54,53280,101.35
2020,45,Male,Black,21-25,61,42482,143.59
2020,45,Male,Black,26-30,70,51164,136.81
2020,45,Male,Black,31-35,48,44411,108.08
2020,45,Male,Black,36-40,20,42647,46.9
2020,45,Male,Black,41-45,16,32078,49.88
2020,45,Male,Black,46-50,16,36758,43.53
2020,45,Male,Black,51-55,9,38881,23.15
2020,45,Male,Black,56-60,6,39343,15.25
2020,45,Male,Black,61-65,7,35300,19.83
2020,45,Male,Black,Over 65,1,70224,1.42
2020,45,Male,Asian/PI,0-5,0,3170,0
2020,45,Male,Asian/PI,6-10,0,3591,0
2020,45,Male,Asian/PI,11-15,0,3629,0
2020,45,Male,Asian/PI,16-20,0,2494,0
2020,45,Male,Asian/PI,21-25,1,3260,30.67
2020,45,Male,Asian/PI,26-30,0,4278,0
2020,45,Male,Asian/PI,31-35,0,4093,0
2020,45,Male,Asian/PI,36-40,0,3617,0
2020,45,Male,Asian/PI,41-45,0,3978,0
2020,45,Male,Asian/PI,46-50,0,2863,0
2020,45,Male,Asian/PI,51-55,0,1770,0
2020,45,Male,Asian/PI,56-60,0,2158,0
2020,45,Male,Asian/PI,61-65,0,1771,0
2020,45,Male,Asian/PI,Over 65,0,3656,0
2020,45,Male,Hispanic,0-5,0,17250,0
2020,45,Male,Hispanic,6-10,0,17378,0
2020,45,Male,Hispanic,11-15,0,14438,0
2020,45,Male,Hispanic,16-20,0,13802,0
2020,45,Male,Hispanic,21-25,0,12139,0
2020,45,Male,Hispanic,26-30,0,10739,0
2020,45,Male,Hispanic,31-35,2,13877,14.41
2020,45,Male,Hispanic,36-40,3,14150,21.2
2020,45,Male,Hispanic,41-45,1,11111,9
2020,45,Male,Hispanic,46-50,1,8042,12.43
2020,45,Male,Hispanic,51-55,0,6171,0
2020,45,Male,Hispanic,56-60,0,5825,0
2020,45,Male,Hispanic,61-65,0,2970,0
2020,45,Male,Hispanic,Over 65,0,5993,0
2020,46,Female,White,0-5,0,22845,0
2020,46,Female,White,6-10,0,20450,0
2020,46,Female,White,11-15,0,22331,0
2020,46,Female,White,16-20,0,21185,0
2020,46,Female,White,21-25,0,21440,0
2020,46,Female,White,26-30,1,20558,4.86
2020,46,Female,White,31-35,0,23218,0
2020,46,Female,White,36-40,1,22289,4.49
2020,46,Female,White,41-45,0,17074,0
2020,46,Female,White,46-50,0,19787,0
2020,46,Female,White,51-55,0,19519,0
2020,46,Female,White,56-60,0,28697,0
2020,46,Female,White,61-65,1,28090,3.56
2020,46,Female,White,Over 65,0,69820,0
2020,46,Female,Black,0-5,0,1176,0
2020,46,Female,Black,11-15,0,1252,0
2020,46,Female,Black,16-20,1,185,540.54
2020,46,Female,Black,21-25,0,786,0
2020,46,Female,Black,26-30,0,1083,0
2020,46,Female,Black,31-35,0,591,0
2020,46,Female,Black,36-40,1,460,217.39
2020,46,Female,Black,41-45,0,849,0
2020,46,Female,Black,46-50,0,482,0
2020,46,Female,Black,51-55,0,250,0
2020,46,Female,Black,56-60,0,440,0
2020,46,Female,Black,Over 65,0,218,0
2020,46,Female,Asian/PI,0-5,0,207,0
2020,46,Female,Asian/PI,11-15,0,439,0
2020,46,Female,Asian/PI,16-20,0,898,0
2020,46,Female,Asian/PI,21-25,0,876,0
2020,46,Female,Asian/PI,26-30,0,24,0
2020,46,Female,Asian/PI,31-35,0,542,0
2020,46,Female,Asian/PI,36-40,0,603,0
2020,46,Female,Asian/PI,41-45,0,581,0
2020,46,Female,Asian/PI,46-50,0,351,0
2020,46,Female,Asian/PI,51-55,0,1128,0
2020,46,Female,Asian/PI,56-60,0,279,0
2020,46,Female,Asian/PI,61-65,0,41,0
2020,46,Female,Asian/PI,Over 65,0,93,0
2020,46,Female,Hispanic,0-5,0,1763,0
2020,46,Female,Hispanic,6-10,0,2459,0
2020,46,Female,Hispanic,11-15,0,2378,0
2020,46,Female,Hispanic,16-20,0,2524,0
2020,46,Female,Hispanic,21-25,0,805,0
2020,46,Female,Hispanic,26-30,0,302,0
2020,46,Female,Hispanic,31-35,0,1690,0
2020,46,Female,Hispanic,36-40,0,1559,0
2020,46,Female,Hispanic,41-45,0,405,0
2020,46,Female,Hispanic,46-50,0,2011,0
2020,46,Female,Hispanic,51-55,0,449,0
2020,46,Female,Hispanic,56-60,0,214,0
2020,46,Female,Hispanic,61-65,0,196,0
2020,46,Female,Hispanic,Over 65,0,1806,0
2020,46,Male,White,0-5,0,27407,0
2020,46,Male,White,6-10,0,22903,0
2020,46,Male,White,11-15,0,22765,0
2020,46,Male,White,16-20,0,21127,0
2020,46,Male,White,21-25,2,23618,8.47
2020,46,Male,White,26-30,3,23511,12.76
2020,46,Male,White,31-35,0,22465,0
2020,46,Male,White,36-40,3,27845,10.77
2020,46,Male,White,41-45,1,16738,5.97
2020,46,Male,White,46-50,0,20953,0
2020,46,Male,White,51-55,0,20652,0
2020,46,Male,White,56-60,1,23033,4.34
2020,46,Male,White,61-65,1,29783,3.36
2020,46,Male,White,Over 65,0,61572,0
2020,46,Male,Black,0-5,0,1028,0
2020,46,Male,Black,6-10,0,1183,0
2020,46,Male,Black,11-15,0,1270,0
2020,46,Male,Black,16-20,2,1406,142.25
2020,46,Male,Black,21-25,0,572,0
2020,46,Male,Black,26-30,0,1053,0
2020,46,Male,Black,31-35,1,1351,74.02
2020,46,Male,Black,36-40,0,1787,0
2020,46,Male,Black,41-45,0,123,0
2020,46,Male,Black,46-50,0,893,0
2020,46,Male,Black,51-55,0,897,0
2020,46,Male,Black,56-60,0,220,0
2020,46,Male,Black,61-65,0,269,0
2020,46,Male,Black,Over 65,0,449,0
2020,46,Male,Asian/PI,0-5,0,407,0
2020,46,Male,Asian/PI,6-10,0,1010,0
2020,46,Male,Asian/PI,11-15,0,165,0
2020,46,Male,Asian/PI,16-20,0,255,0
2020,46,Male,Asian/PI,21-25,0,1228,0
2020,46,Male,Asian/PI,26-30,1,461,216.92
2020,46,Male,Asian/PI,31-35,0,480,0
2020,46,Male,Asian/PI,36-40,0,74,0
2020,46,Male,Asian/PI,41-45,0,369,0
2020,46,Male,Asian/PI,46-50,0,388,0
2020,46,Male,Asian/PI,51-55,0,646,0
2020,46,Male,Asian/PI,56-60,0,401,0
2020,46,Male,Asian/PI,Over 65,0,397,0
2020,46,Male,Hispanic,0-5,1,1555,64.31
2020,46,Male,Hispanic,6-10,0,1192,0
2020,46,Male,Hispanic,11-15,0,966,0
2020,46,Male,Hispanic,16-20,0,1744,0
2020,46,Male,Hispanic,21-25,0,1615,0
2020,46,Male,Hispanic,26-30,0,784,0
2020,46,Male,Hispanic,31-35,0,572,0
2020,46,Male,Hispanic,36-40,1,1310,76.34
2020,46,Male,Hispanic,41-45,0,810,0
2020,46,Male,Hispanic,46-50,0,1436,0
2020,46,Male,Hispanic,51-55,0,796,0
2020,46,Male,Hispanic,56-60,0,1088,0
2020,46,Male,Hispanic,Over 65,0,831,0
2020,47,Female,White,0-5,4,154669,2.59
2020,47,Female,White,6-10,0,127271,0
2020,47,Female,White,11-15,0,143672,0
2020,47,Female,White,16-20,5,134218,3.73
2020,47,Female,White,21-25,6,150548,3.99
2020,47,Female,White,26-30,7,169827,4.12
2020,47,Female,White,31-35,6,158414,3.79
2020,47,Female,White,36-40,8,150598,5.31
2020,47,Female,White,41-45,6,157773,3.8
2020,47,Female,White,46-50,5,166332,3.01
2020,47,Female,White,51-55,7,173696,4.03
2020,47,Female,White,56-60,4,187524,2.13
2020,47,Female,White,61-65,0,174342,0
2020,47,Female,White,Over 65,7,507974,1.38
2020,47,Female,Black,0-5,3,43029,6.97
2020,47,Female,Black,6-10,3,36789,8.15
2020,47,Female,Black,11-15,0,40544,0
2020,47,Female,Black,16-20,7,38048,18.4
2020,47,Female,Black,21-25,9,44194,20.36
2020,47,Female,Black,26-30,7,55680,12.57
2020,47,Female,Black,31-35,11,39440,27.89
2020,47,Female,Black,36-40,7,41663,16.8
2020,47,Female,Black,41-45,4,38130,10.49
2020,47,Female,Black,46-50,2,36407,5.49
2020,47,Female,Black,51-55,2,36089,5.54
2020,47,Female,Black,56-60,0,41242,0
2020,47,Female,Black,61-65,1,33989,2.94
2020,47,Female,Black,Over 65,5,73675,6.79
2020,47,Female,Asian/PI,0-5,0,4471,0
2020,47,Female,Asian/PI,6-10,0,3032,0
2020,47,Female,Asian/PI,11-15,0,4256,0
2020,47,Female,Asian/PI,16-20,1,2934,34.08
2020,47,Female,Asian/PI,21-25,0,4999,0
2020,47,Female,Asian/PI,26-30,0,5683,0
2020,47,Female,Asian/PI,31-35,0,6929,0
2020,47,Female,Asian/PI,36-40,0,5824,0
2020,47,Female,Asian/PI,41-45,0,5449,0
2020,47,Female,Asian/PI,46-50,0,5065,0
2020,47,Female,Asian/PI,51-55,0,3999,0
2020,47,Female,Asian/PI,56-60,0,3774,0
2020,47,Female,Asian/PI,61-65,0,3617,0
2020,47,Female,Asian/PI,Over 65,0,6705,0
2020,47,Female,Hispanic,0-5,1,23144,4.32
2020,47,Female,Hispanic,6-10,0,21458,0
2020,47,Female,Hispanic,11-15,0,21750,0
2020,47,Female,Hispanic,16-20,0,19365,0
2020,47,Female,Hispanic,21-25,1,13548,7.38
2020,47,Female,Hispanic,26-30,0,14009,0
2020,47,Female,Hispanic,31-35,1,14570,6.86
2020,47,Female,Hispanic,36-40,0,15025,0
2020,47,Female,Hispanic,41-45,1,11084,9.02
2020,47,Female,Hispanic,46-50,1,9851,10.15
2020,47,Female,Hispanic,51-55,0,7061,0
2020,47,Female,Hispanic,56-60,0,7543,0
2020,47,Female,Hispanic,61-65,0,3858,0
2020,47,Female,Hispanic,Over 65,0,5756,0
2020,47,Male,White,0-5,7,155993,4.49
2020,47,Male,White,6-10,1,133185,0.75
2020,47,Male,White,11-15,1,150093,0.67
2020,47,Male,White,16-20,6,154864,3.87
2020,47,Male,White,21-25,10,154894,6.46
2020,47,Male,White,26-30,11,164259,6.7
2020,47,Male,White,31-35,10,156965,6.37
2020,47,Male,White,36-40,8,153746,5.2
2020,47,Male,White,41-45,15,148326,10.11
2020,47,Male,White,46-50,6,166229,3.61
2020,47,Male,White,51-55,5,165048,3.03
2020,47,Male,White,56-60,10,173282,5.77
2020,47,Male,White,61-65,4,160845,2.49
2020,47,Male,White,Over 65,8,409383,1.95
2020,47,Male,Black,0-5,5,45073,11.09
2020,47,Male,Black,6-10,2,40482,4.94
2020,47,Male,Black,11-15,12,39146,30.65
2020,47,Male,Black,16-20,55,48116,114.31
2020,47,Male,Black,21-25,88,40789,215.74
2020,47,Male,Black,26-30,63,44498,141.58
2020,47,Male,Black,31-35,52,38551,134.89
2020,47,Male,Black,36-40,40,34516,115.89
2020,47,Male,Black,41-45,24,31126,77.11
2020,47,Male,Black,46-50,16,34988,45.73
2020,47,Male,Black,51-55,14,33521,41.76
2020,47,Male,Black,56-60,12,32874,36.5
2020,47,Male,Black,61-65,7,28752,24.35
2020,47,Male,Black,Over 65,5,44168,11.32
2020,47,Male,Asian/PI,0-5,0,3853,0
2020,47,Male,Asian/PI,6-10,0,3362,0
2020,47,Male,Asian/PI,11-15,0,3568,0
2020,47,Male,Asian/PI,16-20,0,6639,0
2020,47,Male,Asian/PI,21-25,1,4704,21.26
2020,47,Male,Asian/PI,26-30,0,6149,0
2020,47,Male,Asian/PI,31-35,0,6045,0
2020,47,Male,Asian/PI,36-40,0,4372,0
2020,47,Male,Asian/PI,41-45,0,3844,0
2020,47,Male,Asian/PI,46-50,1,3789,26.39
2020,47,Male,Asian/PI,51-55,0,3088,0
2020,47,Male,Asian/PI,56-60,0,3038,0
2020,47,Male,Asian/PI,61-65,0,2013,0
2020,47,Male,Asian/PI,Over 65,0,4510,0
2020,47,Male,Hispanic,0-5,0,25788,0
2020,47,Male,Hispanic,6-10,0,23718,0
2020,47,Male,Hispanic,11-15,1,21258,4.7
2020,47,Male,Hispanic,16-20,4,22118,18.08
2020,47,Male,Hispanic,21-25,4,15155,26.39
2020,47,Male,Hispanic,26-30,7,12724,55.01
2020,47,Male,Hispanic,31-35,3,18016,16.65
2020,47,Male,Hispanic,36-40,2,18920,10.57
2020,47,Male,Hispanic,41-45,5,10765,46.45
2020,47,Male,Hispanic,46-50,1,10793,9.27
2020,47,Male,Hispanic,51-55,0,8530,0
2020,47,Male,Hispanic,56-60,0,5569,0
2020,47,Male,Hispanic,61-65,0,4216,0
2020,47,Male,Hispanic,Over 65,0,4112,0
2020,48,Female,White,0-5,5,354531,1.41
2020,48,Female,White,6-10,2,318230,0.63
2020,48,Female,White,11-15,1,321443,0.31
2020,48,Female,White,16-20,16,328687,4.87
2020,48,Female,White,21-25,8,332557,2.41
2020,48,Female,White,26-30,16,380057,4.21
2020,48,Female,White,31-35,13,394640,3.29
2020,48,Female,White,36-40,21,392480,5.35
2020,48,Female,White,41-45,13,357658,3.63
2020,48,Female,White,46-50,13,384567,3.38
2020,48,Female,White,51-55,9,383067,2.35
2020,48,Female,White,56-60,13,444665,2.92
2020,48,Female,White,61-65,11,439591,2.5
2020,48,Female,White,Over 65,18,1183895,1.52
2020,48,Female,Black,0-5,9,129610,6.94
2020,48,Female,Black,6-10,1,115121,0.87
2020,48,Female,Black,11-15,3,131756,2.28
2020,48,Female,Black,16-20,8,119697,6.68
2020,48,Female,Black,21-25,17,125274,13.57
2020,48,Female,Black,26-30,22,141816,15.51
2020,48,Female,Black,31-35,11,135277,8.13
2020,48,Female,Black,36-40,13,140087,9.28
2020,48,Female,Black,41-45,10,118417,8.44
2020,48,Female,Black,46-50,7,118974,5.88
2020,48,Female,Black,51-55,7,110064,6.36
2020,48,Female,Black,56-60,1,110092,0.91
2020,48,Female,Black,61-65,5,97489,5.13
2020,48,Female,Black,Over 65,4,193669,2.07
2020,48,Female,Asian/PI,0-5,0,48971,0
2020,48,Female,Asian/PI,6-10,0,41667,0
2020,48,Female,Asian/PI,11-15,0,45583,0
2020,48,Female,Asian/PI,16-20,0,37886,0
2020,48,Female,Asian/PI,21-25,0,52183,0
2020,48,Female,Asian/PI,26-30,2,60642,3.3
2020,48,Female,Asian/PI,31-35,1,67860,1.47
2020,48,Female,Asian/PI,36-40,0,68689,0
2020,48,Female,Asian/PI,41-45,0,64230,0
2020,48,Female,Asian/PI,46-50,0,58094,0
2020,48,Female,Asian/PI,51-55,1,46518,2.15
2020,48,Female,Asian/PI,56-60,0,38359,0
2020,48,Female,Asian/PI,61-65,0,38538,0
2020,48,Female,Asian/PI,Over 65,0,75136,0
2020,48,Female,Hispanic,0-5,7,570103,1.23
2020,48,Female,Hispanic,6-10,1,507492,0.2
2020,48,Female,Hispanic,11-15,3,525428,0.57
2020,48,Female,Hispanic,16-20,18,482861,3.73
2020,48,Female,Hispanic,21-25,20,453286,4.41
2020,48,Female,Hispanic,26-30,21,435771,4.82
2020,48,Female,Hispanic,31-35,13,402699,3.23
2020,48,Female,Hispanic,36-40,17,410478,4.14
2020,48,Female,Hispanic,41-45,15,375350,4
2020,48,Female,Hispanic,46-50,8,348172,2.3
2020,48,Female,Hispanic,51-55,2,292016,0.68
2020,48,Female,Hispanic,56-60,4,260007,1.54
2020,48,Female,Hispanic,61-65,2,214092,0.93
2020,48,Female,Hispanic,Over 65,4,452530,0.88
2020,48,Male,White,0-5,6,379421,1.58
2020,48,Male,White,6-10,4,319694,1.25
2020,48,Male,White,11-15,5,350133,1.43
2020,48,Male,White,16-20,38,345825,10.99
2020,48,Male,White,21-25,37,360366,10.27
2020,48,Male,White,26-30,33,403739,8.17
2020,48,Male,White,31-35,23,403834,5.7
2020,48,Male,White,36-40,34,401739,8.46
2020,48,Male,White,41-45,24,349183,6.87
2020,48,Male,White,46-50,26,393480,6.61
2020,48,Male,White,51-55,21,386848,5.43
2020,48,Male,White,56-60,21,439310,4.78
2020,48,Male,White,61-65,20,407976,4.9
2020,48,Male,White,Over 65,14,972224,1.44
2020,48,Male,Black,0-5,11,133508,8.24
2020,48,Male,Black,6-10,2,119784,1.67
2020,48,Male,Black,11-15,8,129205,6.19
2020,48,Male,Black,16-20,86,127198,67.61
2020,48,Male,Black,21-25,109,128348,84.93
2020,48,Male,Black,26-30,134,139516,96.05
2020,48,Male,Black,31-35,105,132340,79.34
2020,48,Male,Black,36-40,72,118754,60.63
2020,48,Male,Black,41-45,47,114699,40.98
2020,48,Male,Black,46-50,35,103212,33.91
2020,48,Male,Black,51-55,23,102072,22.53
2020,48,Male,Black,56-60,22,95489,23.04
2020,48,Male,Black,61-65,16,82907,19.3
2020,48,Male,Black,Over 65,6,130729,4.59
2020,48,Male,Asian/PI,0-5,1,47426,2.11
2020,48,Male,Asian/PI,6-10,0,46200,0
2020,48,Male,Asian/PI,11-15,0,46338,0
2020,48,Male,Asian/PI,16-20,1,45425,2.2
2020,48,Male,Asian/PI,21-25,4,43537,9.19
2020,48,Male,Asian/PI,26-30,1,62483,1.6
2020,48,Male,Asian/PI,31-35,2,61629,3.25
2020,48,Male,Asian/PI,36-40,1,59943,1.67
2020,48,Male,Asian/PI,41-45,2,64345,3.11
2020,48,Male,Asian/PI,46-50,0,53105,0
2020,48,Male,Asian/PI,51-55,0,41607,0
2020,48,Male,Asian/PI,56-60,1,38803,2.58
2020,48,Male,Asian/PI,61-65,1,28347,3.53
2020,48,Male,Asian/PI,Over 65,0,60676,0
2020,48,Male,Hispanic,0-5,16,595411,2.69
2020,48,Male,Hispanic,6-10,1,504564,0.2
2020,48,Male,Hispanic,11-15,11,556845,1.98
2020,48,Male,Hispanic,16-20,90,522014,17.24
2020,48,Male,Hispanic,21-25,75,463454,16.18
2020,48,Male,Hispanic,26-30,54,465775,11.59
2020,48,Male,Hispanic,31-35,68,448112,15.17
2020,48,Male,Hispanic,36-40,47,423638,11.09
2020,48,Male,Hispanic,41-45,40,399559,10.01
2020,48,Male,Hispanic,46-50,25,335794,7.45
2020,48,Male,Hispanic,51-55,21,286720,7.32
2020,48,Male,Hispanic,56-60,15,251436,5.97
2020,48,Male,Hispanic,61-65,8,190006,4.21
2020,48,Male,Hispanic,Over 65,10,353799,2.83
2020,49,Female,White,0-5,1,105551,0.95
2020,49,Female,White,6-10,0,95220,0
2020,49,Female,White,11-15,3,96686,3.1
2020,49,Female,White,16-20,0,85419,0
2020,49,Female,White,21-25,1,98821,1.01
2020,49,Female,White,26-30,2,90521,2.21
2020,49,Female,White,31-35,2,81002,2.47
2020,49,Female,White,36-40,2,87036,2.3
2020,49,Female,White,41-45,1,81162,1.23
2020,49,Female,White,46-50,1,67361,1.48
2020,49,Female,White,51-55,0,58735,0
2020,49,Female,White,56-60,1,66849,1.5
2020,49,Female,White,61-65,1,62447,1.6
2020,49,Female,White,Over 65,3,163979,1.83
2020,49,Female,Black,0-5,0,2008,0
2020,49,Female,Black,6-10,0,2271,0
2020,49,Female,Black,11-15,0,2335,0
2020,49,Female,Black,16-20,0,2159,0
2020,49,Female,Black,21-25,0,1804,0
2020,49,Female,Black,26-30,0,851,0
2020,49,Female,Black,31-35,0,1636,0
2020,49,Female,Black,36-40,0,825,0
2020,49,Female,Black,41-45,0,626,0
2020,49,Female,Black,46-50,0,147,0
2020,49,Female,Black,51-55,0,295,0
2020,49,Female,Black,56-60,0,71,0
2020,49,Female,Black,61-65,0,1648,0
2020,49,Female,Black,Over 65,0,254,0
2020,49,Female,Asian/PI,0-5,0,3943,0
2020,49,Female,Asian/PI,6-10,0,2574,0
2020,49,Female,Asian/PI,11-15,0,2311,0
2020,49,Female,Asian/PI,16-20,0,3523,0
2020,49,Female,Asian/PI,21-25,0,5652,0
2020,49,Female,Asian/PI,26-30,1,6291,15.9
2020,49,Female,Asian/PI,31-35,0,4263,0
2020,49,Female,Asian/PI,36-40,0,5487,0
2020,49,Female,Asian/PI,41-45,0,3414,0
2020,49,Female,Asian/PI,46-50,0,4620,0
2020,49,Female,Asian/PI,51-55,0,2604,0
2020,49,Female,Asian/PI,56-60,0,2148,0
2020,49,Female,Asian/PI,61-65,0,2790,0
2020,49,Female,Asian/PI,Over 65,0,3495,0
2020,49,Female,Hispanic,0-5,0,28602,0
2020,49,Female,Hispanic,6-10,0,24675,0
2020,49,Female,Hispanic,11-15,0,20963,0
2020,49,Female,Hispanic,16-20,1,21781,4.59
2020,49,Female,Hispanic,21-25,0,19243,0
2020,49,Female,Hispanic,26-30,0,19670,0
2020,49,Female,Hispanic,31-35,0,16240,0
2020,49,Female,Hispanic,36-40,1,15746,6.35
2020,49,Female,Hispanic,41-45,0,14474,0
2020,49,Female,Hispanic,46-50,0,12339,0
2020,49,Female,Hispanic,51-55,1,9975,10.03
2020,49,Female,Hispanic,56-60,0,8216,0
2020,49,Female,Hispanic,61-65,0,5356,0
2020,49,Female,Hispanic,Over 65,0,12208,0
2020,49,Male,White,0-5,2,108254,1.85
2020,49,Male,White,6-10,2,98715,2.03
2020,49,Male,White,11-15,0,104420,0
2020,49,Male,White,16-20,5,92192,5.42
2020,49,Male,White,21-25,7,102414,6.84
2020,49,Male,White,26-30,6,96026,6.25
2020,49,Male,White,31-35,4,79515,5.03
2020,49,Male,White,36-40,6,93405,6.42
2020,49,Male,White,41-45,0,79218,0
2020,49,Male,White,46-50,3,67274,4.46
2020,49,Male,White,51-55,1,60212,1.66
2020,49,Male,White,56-60,2,62879,3.18
2020,49,Male,White,61-65,1,62569,1.6
2020,49,Male,White,Over 65,1,141794,0.71
2020,49,Male,Black,0-5,0,416,0
2020,49,Male,Black,6-10,0,1567,0
2020,49,Male,Black,11-15,0,1793,0
2020,49,Male,Black,16-20,1,1052,95.06
2020,49,Male,Black,21-25,2,1612,124.07
2020,49,Male,Black,26-30,0,1439,0
2020,49,Male,Black,31-35,2,1240,161.29
2020,49,Male,Black,36-40,1,2015,49.63
2020,49,Male,Black,41-45,0,1025,0
2020,49,Male,Black,46-50,0,1437,0
2020,49,Male,Black,51-55,0,1123,0
2020,49,Male,Black,56-60,0,1131,0
2020,49,Male,Black,61-65,0,741,0
2020,49,Male,Black,Over 65,0,486,0
2020,49,Male,Asian/PI,0-5,0,2293,0
2020,49,Male,Asian/PI,6-10,0,1532,0
2020,49,Male,Asian/PI,11-15,0,1979,0
2020,49,Male,Asian/PI,16-20,0,4692,0
2020,49,Male,Asian/PI,21-25,0,5246,0
2020,49,Male,Asian/PI,26-30,0,5388,0
2020,49,Male,Asian/PI,31-35,1,4988,20.05
2020,49,Male,Asian/PI,36-40,2,4167,48
2020,49,Male,Asian/PI,41-45,0,2356,0
2020,49,Male,Asian/PI,46-50,0,1867,0
2020,49,Male,Asian/PI,51-55,0,1492,0
2020,49,Male,Asian/PI,56-60,0,2842,0
2020,49,Male,Asian/PI,61-65,0,1424,0
2020,49,Male,Asian/PI,Over 65,0,3760,0
2020,49,Male,Hispanic,0-5,0,26657,0
2020,49,Male,Hispanic,6-10,1,24937,4.01
2020,49,Male,Hispanic,11-15,1,25751,3.88
2020,49,Male,Hispanic,16-20,1,20799,4.81
2020,49,Male,Hispanic,21-25,4,22446,17.82
2020,49,Male,Hispanic,26-30,0,17843,0
2020,49,Male,Hispanic,31-35,1,17245,5.8
2020,49,Male,Hispanic,36-40,1,19011,5.26
2020,49,Male,Hispanic,41-45,1,13088,7.64
2020,49,Male,Hispanic,46-50,0,15485,0
2020,49,Male,Hispanic,51-55,0,9822,0
2020,49,Male,Hispanic,56-60,0,4993,0
2020,49,Male,Hispanic,61-65,0,7693,0
2020,49,Male,Hispanic,Over 65,0,7212,0
2020,50,Female,White,0-5,0,14464,0
2020,50,Female,White,6-10,0,13924,0
2020,50,Female,White,11-15,0,12844,0
2020,50,Female,White,16-20,0,20901,0
2020,50,Female,White,21-25,0,16522,0
2020,50,Female,White,26-30,0,17786,0
2020,50,Female,White,31-35,0,15965,0
2020,50,Female,White,36-40,0,16358,0
2020,50,Female,White,41-45,0,16767,0
2020,50,Female,White,46-50,0,18638,0
2020,50,Female,White,51-55,2,19969,10.02
2020,50,Female,White,56-60,0,21216,0
2020,50,Female,White,61-65,0,25600,0
2020,50,Female,White,Over 65,0,60473,0
2020,50,Female,Black,0-5,0,317,0
2020,50,Female,Black,6-10,0,151,0
2020,50,Female,Black,11-15,0,80,0
2020,50,Female,Black,16-20,0,130,0
2020,50,Female,Black,21-25,0,778,0
2020,50,Female,Black,26-30,0,686,0
2020,50,Female,Black,41-45,0,170,0
2020,50,Female,Black,56-60,0,337,0
2020,50,Female,Black,61-65,0,372,0
2020,50,Female,Black,Over 65,0,429,0
2020,50,Female,Asian/PI,11-15,0,120,0
2020,50,Female,Asian/PI,16-20,0,394,0
2020,50,Female,Asian/PI,21-25,0,702,0
2020,50,Female,Asian/PI,26-30,0,181,0
2020,50,Female,Asian/PI,31-35,0,592,0
2020,50,Female,Asian/PI,36-40,0,811,0
2020,50,Female,Asian/PI,41-45,0,409,0
2020,50,Female,Asian/PI,46-50,0,385,0
2020,50,Female,Asian/PI,51-55,0,291,0
2020,50,Female,Asian/PI,56-60,0,433,0
2020,50,Female,Asian/PI,61-65,0,335,0
2020,50,Female,Asian/PI,Over 65,0,834,0
2020,50,Female,Hispanic,0-5,0,327,0
